"lnt_detstvo" "lnt_druzhinin" "lnt_kugushev" "lnt_mikhaylov" "lnt_otrochestvo" "sta_aksakov" "sta_lazhechnikov" "sta_senkovsky"
"духе" 0.00992391663910023 0.00204611953430319 0 0 0 0.00709592268282645 0.0023508945153631 0.00591121357214636
"духом" 0.00330797221303341 0 0.00483886576986354 0.00285616360105107 0 0.00709592268282645 0.00470178903072619 0.00591121357214636
"духу" 0.00661594442606682 0.00204611953430319 0.00967773153972709 0 0.00426602960624547 0.00425755360969587 0.00470178903072619 0
"е" 0 0.00204611953430319 0 0 0.00426602960624547 0.00709592268282645 0.00940357806145238 0
"единственного" 0 0.00818447813721278 0 0.00285616360105107 0 0.00851510721939174 0 0
"единственный" 0 0.00204611953430319 0 0.00856849080315321 0 0.00709592268282645 0.00470178903072619 0
"женился" 0 0.00204611953430319 0 0.00285616360105107 0 0.00709592268282645 0.00940357806145238 0
"забубеньева" 0 0 0 0.0314177996115617 0 0 0 0
"запахом" 0.00330797221303341 0 0.00483886576986354 0.00856849080315321 0.00853205921249093 0 0.00940357806145238 0
"заснул" 0 0 0.00967773153972709 0.00285616360105107 0.00853205921249093 0.00851510721939174 0 0
"заставить" 0.00330797221303341 0 0 0 0.00426602960624547 0.00851510721939174 0 0.0177336407164391
"звать" 0 0.00613835860290958 0 0.00571232720210214 0 0.00851510721939174 0 0
"значение" 0.00661594442606682 0.00204611953430319 0 0 0.0127980888187364 0.00283836907313058 0.0023508945153631 0.0118224271442927
"зовут" 0 0.00204611953430319 0.0193554630794542 0.00285616360105107 0.00426602960624547 0.00141918453656529 0.00705268354608929 0
"зубина" 0 0 0 0 0 0.0156110299022182 0 0
"иди" 0.0132318888521336 0.00409223906860639 0 0.0114246544042043 0 0 0 0.00591121357214636
"избы" 0 0.00204611953430319 0.00483886576986354 0.00285616360105107 0.00426602960624547 0.00567673814626116 0.00705268354608929 0
"известный" 0 0 0 0.00285616360105107 0.00853205921249093 0.00567673814626116 0.00705268354608929 0.00591121357214636
"издали" 0 0 0.00483886576986354 0.00571232720210214 0 0.00567673814626116 0.00470178903072619 0.0118224271442927
"изумлением" 0 0.00818447813721278 0.00483886576986354 0.00285616360105107 0 0.00709592268282645 0 0
"имением" 0 0.00409223906860639 0 0 0 0.00993429175595703 0.00470178903072619 0
"исключая" 0.00992391663910023 0 0 0 0.0213301480312273 0.00283836907313058 0 0.00591121357214636
"исполнял" 0.00330797221303341 0 0 0 0.00426602960624547 0.00425755360969587 0.0141053670921786 0
"кабинета" 0.00330797221303341 0.00204611953430319 0 0.0142808180052553 0.00426602960624547 0 0 0.0177336407164391
"кадриль" 0.0165398610651671 0 0 0 0 0 0 0.0354672814328782
"каждая" 0.00661594442606682 0.00613835860290958 0.00483886576986354 0 0.00426602960624547 0.00283836907313058 0.00470178903072619 0
"каждой" 0.00330797221303341 0.00613835860290958 0 0.00285616360105107 0.00426602960624547 0 0.0117544725768155 0
"казаться" 0.0198478332782005 0.00204611953430319 0 0 0.00853205921249093 0.00141918453656529 0 0.00591121357214636
"какому" 0 0.00613835860290958 0.00483886576986354 0 0 0.00425755360969587 0.00470178903072619 0.0118224271442927
"калмыка" 0 0 0 0 0 0.0156110299022182 0 0
"карлыч" 0 0.0225073148773351 0 0 0 0 0 0
"кате" 0 0 0 0 0 0 0.0258598396689941 0
"количество" 0.00330797221303341 0 0.00483886576986354 0.00856849080315321 0 0.00283836907313058 0.00705268354608929 0.00591121357214636
"коляску" 0.00992391663910023 0.00613835860290958 0.00483886576986354 0 0 0.00567673814626116 0 0
"красавицы" 0 0.00613835860290958 0 0.00856849080315321 0 0.00567673814626116 0 0.00591121357214636
"крупные" 0.00661594442606682 0 0.0241943288493177 0.00285616360105107 0.00426602960624547 0.00141918453656529 0 0.00591121357214636
"крыльце" 0 0.00409223906860639 0.00483886576986354 0 0.00426602960624547 0.00851510721939174 0.0023508945153631 0
"крыльцу" 0.00992391663910023 0 0 0.00285616360105107 0.00853205921249093 0.00425755360969587 0.00470178903072619 0
"купить" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.00285616360105107 0 0.00709592268282645 0.0023508945153631 0.00591121357214636
"кушанье" 0 0 0.00967773153972709 0.00285616360105107 0.00426602960624547 0.00851510721939174 0.0023508945153631 0
"лат" 0 0.00204611953430319 0 0.0257054724094596 0 0 0 0.00591121357214636
"лениво" 0.00661594442606682 0.0122767172058192 0 0.00285616360105107 0.00426602960624547 0 0.0023508945153631 0
"личности" 0 0 0 0.00856849080315321 0 0.00141918453656529 0.0141053670921786 0.00591121357214636
"лукаво" 0 0.010230597671516 0.00483886576986354 0.00571232720210214 0 0 0.00705268354608929 0
"лучшие" 0.00661594442606682 0.00204611953430319 0 0.00571232720210214 0 0.00141918453656529 0.0117544725768155 0
"любимого" 0.00330797221303341 0.00409223906860639 0 0.00285616360105107 0.00426602960624547 0.00567673814626116 0.00470178903072619 0
"любимую" 0.00330797221303341 0.00204611953430319 0 0.00571232720210214 0.00853205921249093 0.00567673814626116 0.0023508945153631 0
"людях" 0.00330797221303341 0.0122767172058192 0 0.00285616360105107 0 0.00141918453656529 0.0023508945153631 0.00591121357214636
"маленькая" 0.0198478332782005 0.00204611953430319 0.00483886576986354 0.00285616360105107 0 0.00141918453656529 0.0023508945153631 0
"маленьких" 0 0.00613835860290958 0 0.00285616360105107 0.00426602960624547 0.00567673814626116 0.00470178903072619 0
"махнул" 0 0 0 0.00571232720210214 0.00426602960624547 0.00283836907313058 0.0141053670921786 0
"мелким" 0 0.00409223906860639 0.00483886576986354 0.00571232720210214 0 0.00851510721939174 0 0
"мельницы" 0.00661594442606682 0 0 0.0114246544042043 0 0.00425755360969587 0.00470178903072619 0
"мест" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.0114246544042043 0 0.00283836907313058 0.00470178903072619 0
"мечтаний" 0 0.00613835860290958 0 0.0114246544042043 0.00853205921249093 0.00141918453656529 0.0023508945153631 0
"многое" 0 0.00409223906860639 0.0193554630794542 0.00285616360105107 0 0.00425755360969587 0 0.00591121357214636
"молчание" 0.00661594442606682 0 0.0290331946191813 0.00285616360105107 0 0.00283836907313058 0 0
"мыслью" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.00571232720210214 0.00426602960624547 0.00283836907313058 0.00705268354608929 0
"надеялась" 0.00661594442606682 0 0.00967773153972709 0 0.00426602960624547 0.00709592268282645 0.0023508945153631 0
"написано" 0.00992391663910023 0.00204611953430319 0.00483886576986354 0 0 0.00709592268282645 0.0023508945153631 0
"народа" 0.00330797221303341 0.00409223906860639 0 0 0 0.00709592268282645 0.00705268354608929 0
"наслаждением" 0.00330797221303341 0.00409223906860639 0.00483886576986354 0.00285616360105107 0 0.00425755360969587 0.00470178903072619 0.00591121357214636
"наследство" 0 0 0.00483886576986354 0 0.00426602960624547 0.00283836907313058 0.0141053670921786 0.00591121357214636
"насон" 0 0 0 0 0 0 0.0258598396689941 0
"настоящего" 0 0.00613835860290958 0 0.00571232720210214 0 0.00425755360969587 0.00705268354608929 0
"начиная" 0 0.00409223906860639 0 0.00285616360105107 0.0170641184249819 0.00425755360969587 0.0023508945153631 0
"небо" 0.00661594442606682 0.00204611953430319 0.00483886576986354 0.00285616360105107 0.00853205921249093 0.00283836907313058 0.0023508945153631 0.00591121357214636
"невесткой" 0 0 0 0 0 0.0141918453656529 0.0023508945153631 0
"невестой" 0 0.010230597671516 0.00483886576986354 0 0 0.00709592268282645 0 0
"нежностью" 0 0 0 0.00856849080315321 0 0.00993429175595703 0 0.00591121357214636
"неравно" 0 0 0.00483886576986354 0.00285616360105107 0 0 0.0164562616075417 0.0118224271442927
"нескольку" 0.00330797221303341 0 0 0.00571232720210214 0 0.00141918453656529 0.0141053670921786 0.00591121357214636
"несчастного" 0.00661594442606682 0 0 0.0114246544042043 0.00426602960624547 0.00425755360969587 0.0023508945153631 0
"несчастный" 0.00330797221303341 0 0.00483886576986354 0.00571232720210214 0.0127980888187364 0.00425755360969587 0.0023508945153631 0
"неудачи" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.00285616360105107 0 0 0.0023508945153631 0.0354672814328782
"неудовольствия" 0 0.00613835860290958 0 0.00571232720210214 0 0.00851510721939174 0 0
"ниже" 0.00661594442606682 0.00204611953430319 0.00483886576986354 0.00285616360105107 0.00853205921249093 0.00283836907313058 0.0023508945153631 0.00591121357214636
"низко" 0 0 0.0290331946191813 0.00285616360105107 0 0.00283836907313058 0.00470178903072619 0
"николенька" 0.0198478332782005 0 0 0 0.0170641184249819 0.00141918453656529 0 0
"ничем" 0 0.00204611953430319 0 0.00285616360105107 0.0127980888187364 0.00425755360969587 0.00705268354608929 0
"ничто" 0.00661594442606682 0.00613835860290958 0 0 0.00853205921249093 0 0.00705268354608929 0.00591121357214636
"новому" 0 0.00409223906860639 0 0 0 0.00851510721939174 0.00470178903072619 0.00591121357214636
"нужен" 0.00992391663910023 0.00613835860290958 0.00483886576986354 0 0.00426602960624547 0.00141918453656529 0.0023508945153631 0.00591121357214636
"обеими" 0.0132318888521336 0 0.00967773153972709 0.00856849080315321 0.00426602960624547 0.00141918453656529 0 0
"общей" 0 0.010230597671516 0 0.00285616360105107 0.00853205921249093 0 0.00705268354608929 0
"объявила" 0 0.00204611953430319 0 0.00285616360105107 0 0.00993429175595703 0.00470178903072619 0
"ожидая" 0.0132318888521336 0.00409223906860639 0.00483886576986354 0.00571232720210214 0 0.00283836907313058 0 0
"окнах" 0 0.00409223906860639 0.00967773153972709 0.0114246544042043 0.00426602960624547 0 0.00470178903072619 0
"окну" 0.00330797221303341 0.00613835860290958 0.00483886576986354 0.00571232720210214 0.0170641184249819 0 0 0
"оне" 0 0.0225073148773351 0 0 0 0 0 0
"опасность" 0.00330797221303341 0.00613835860290958 0 0 0.00853205921249093 0.00709592268282645 0 0
"особенного" 0 0.010230597671516 0 0.00571232720210214 0 0.00567673814626116 0 0
"оставили" 0.00330797221303341 0.00409223906860639 0 0 0.00426602960624547 0.00709592268282645 0.0023508945153631 0.00591121357214636
"оставьте" 0 0.010230597671516 0.0145165973095906 0.00571232720210214 0 0.00141918453656529 0 0
"остальные" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.0114246544042043 0 0.00567673814626116 0 0
"остановил" 0.00661594442606682 0.00204611953430319 0.0145165973095906 0.00285616360105107 0.00853205921249093 0.00283836907313058 0 0
"отворил" 0.00992391663910023 0.00409223906860639 0 0.00571232720210214 0.00853205921249093 0.00141918453656529 0.0023508945153631 0
"отдыха" 0 0.0122767172058192 0 0 0.00426602960624547 0.00283836907313058 0.00470178903072619 0
"относительно" 0 0.010230597671516 0 0.00571232720210214 0 0.00567673814626116 0 0
"отправилась" 0 0.00204611953430319 0 0.00571232720210214 0 0.00709592268282645 0.00705268354608929 0
"отчаянно" 0.00330797221303341 0.00204611953430319 0 0.00856849080315321 0.00853205921249093 0.00283836907313058 0.0023508945153631 0.00591121357214636
"павильоне" 0 0.0225073148773351 0 0 0 0 0 0
"парашине" 0 0 0 0 0 0.0156110299022182 0 0
"парень" 0.00330797221303341 0 0 0 0.00853205921249093 0.0113534762925223 0 0
"передо" 0.00330797221303341 0.00613835860290958 0.0193554630794542 0 0.00426602960624547 0 0.0023508945153631 0.00591121357214636
"петровны" 0 0 0 0.00285616360105107 0 0.00141918453656529 0 0.0532009221493173
"писателя" 0 0 0 0 0 0.0127726608290876 0.0023508945153631 0.00591121357214636
"письмоводитель" 0 0 0 0 0 0 0.0258598396689941 0
"плечи" 0 0 0.00967773153972709 0.0114246544042043 0.00426602960624547 0.00425755360969587 0.0023508945153631 0
"плечу" 0.00330797221303341 0.00409223906860639 0.00483886576986354 0.0142808180052553 0 0.00141918453656529 0.0023508945153631 0
"подали" 0.00330797221303341 0.00204611953430319 0.00967773153972709 0 0 0.00425755360969587 0.00940357806145238 0
"подать" 0.00330797221303341 0.00204611953430319 0.00967773153972709 0.00856849080315321 0 0.00141918453656529 0.00705268354608929 0
"подобно" 0 0.00409223906860639 0 0.00285616360105107 0 0.00283836907313058 0 0.0354672814328782
"подумала" 0 0.00409223906860639 0.00967773153972709 0 0 0.00141918453656529 0.00470178903072619 0.0236448542885854
"подходя" 0.00330797221303341 0.00409223906860639 0.00483886576986354 0.00856849080315321 0.0127980888187364 0.00141918453656529 0 0
"позвать" 0 0.00204611953430319 0 0 0 0.00709592268282645 0.00940357806145238 0.00591121357214636
"пойдемте" 0.00992391663910023 0.00409223906860639 0.00483886576986354 0 0.0127980888187364 0.00283836907313058 0 0
"показаться" 0 0.00409223906860639 0 0 0.00853205921249093 0.00425755360969587 0.00705268354608929 0.00591121357214636
"покое" 0.00330797221303341 0.00818447813721278 0.00483886576986354 0.00571232720210214 0 0.00425755360969587 0 0
"полную" 0.00330797221303341 0.00409223906860639 0.00483886576986354 0.00285616360105107 0 0.00851510721939174 0 0
"полным" 0 0.00204611953430319 0.0145165973095906 0.00571232720210214 0.00426602960624547 0.00425755360969587 0 0.00591121357214636
"полога" 0 0 0 0.0114246544042043 0 0.00993429175595703 0 0
"положением" 0 0.00818447813721278 0 0 0.0127980888187364 0.00567673814626116 0 0
"положению" 0.00330797221303341 0.00409223906860639 0 0 0.00426602960624547 0.00567673814626116 0.0023508945153631 0.0118224271442927
"положить" 0.00661594442606682 0.00613835860290958 0 0.00285616360105107 0 0.00141918453656529 0.00705268354608929 0.00591121357214636
"получили" 0 0.00204611953430319 0 0.00571232720210214 0.00426602960624547 0.00425755360969587 0.00940357806145238 0
"полюбить" 0.00661594442606682 0.00409223906860639 0.00483886576986354 0.00285616360105107 0 0.00709592268282645 0 0
"помилуйте" 0 0 0.0290331946191813 0.00285616360105107 0 0 0.00470178903072619 0.0118224271442927
"помощь" 0.00330797221303341 0.010230597671516 0 0 0 0.00425755360969587 0.0023508945153631 0.00591121357214636
"понимала" 0 0.00204611953430319 0.00483886576986354 0 0 0.00993429175595703 0.0023508945153631 0.00591121357214636
"понравилось" 0.0132318888521336 0 0 0 0.00853205921249093 0.00425755360969587 0.0023508945153631 0.00591121357214636
"понятий" 0 0.00818447813721278 0 0.00571232720210214 0 0.00567673814626116 0 0.00591121357214636
"понятиям" 0.00661594442606682 0.010230597671516 0 0 0.00426602960624547 0 0.0023508945153631 0.0118224271442927
"порядке" 0 0.00204611953430319 0.00483886576986354 0.00285616360105107 0.00426602960624547 0.00709592268282645 0.0023508945153631 0.00591121357214636
"посмотрите" 0 0 0.00483886576986354 0.0228493088084085 0 0 0.0023508945153631 0.00591121357214636
"почем" 0.00992391663910023 0.00204611953430319 0.0290331946191813 0 0 0.00141918453656529 0 0
"почтенного" 0 0 0 0.0285616360105107 0 0.00141918453656529 0 0
"почтительно" 0 0.00409223906860639 0.00483886576986354 0.00571232720210214 0.00853205921249093 0.00567673814626116 0 0
"прасковью" 0 0 0 0 0 0.0113534762925223 0.00705268354608929 0
"превосходно" 0.00330797221303341 0.010230597671516 0 0.00571232720210214 0 0.00283836907313058 0.0023508945153631 0
"предварительно" 0 0 0.00483886576986354 0.0114246544042043 0 0.00851510721939174 0 0
"прежней" 0 0.00818447813721278 0 0.00285616360105107 0 0.00567673814626116 0.00470178903072619 0
"приездом" 0.00330797221303341 0.00613835860290958 0 0 0.00426602960624547 0.00425755360969587 0.00705268354608929 0
"признать" 0 0.00409223906860639 0.00483886576986354 0.00285616360105107 0 0.00567673814626116 0.00470178903072619 0.00591121357214636
"пример" 0 0.010230597671516 0.00483886576986354 0.00571232720210214 0 0.00283836907313058 0 0.00591121357214636
"принимает" 0 0.00204611953430319 0 0 0.0170641184249819 0.00425755360969587 0.00705268354608929 0
"принимала" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0 0 0.00567673814626116 0.00940357806145238 0
"приняли" 0 0.00409223906860639 0.00483886576986354 0 0 0.00993429175595703 0.0023508945153631 0
"присел" 0.00661594442606682 0.00204611953430319 0 0.0114246544042043 0 0.00283836907313058 0.00470178903072619 0
"причем" 0 0 0 0.0228493088084085 0 0.00141918453656529 0.0023508945153631 0.00591121357214636
"провести" 0.00661594442606682 0.00613835860290958 0.00967773153972709 0 0 0.00283836907313058 0.0023508945153631 0.00591121357214636
"проводил" 0.00330797221303341 0 0.00483886576986354 0.00285616360105107 0.00853205921249093 0.00425755360969587 0.00470178903072619 0.00591121357214636
"произвел" 0.00661594442606682 0.00613835860290958 0 0.0114246544042043 0 0.00141918453656529 0 0.00591121357214636
"произнести" 0.00330797221303341 0.00409223906860639 0 0.0142808180052553 0.0127980888187364 0 0 0
"пройдет" 0 0.00409223906860639 0.00483886576986354 0.00571232720210214 0.00426602960624547 0.00425755360969587 0.00470178903072619 0
"простой" 0 0.00204611953430319 0.00483886576986354 0.00571232720210214 0.0127980888187364 0.00283836907313058 0.00470178903072619 0
"проходили" 0.00992391663910023 0 0.00483886576986354 0 0.00426602960624547 0.00425755360969587 0.00470178903072619 0.00591121357214636
"прощенья" 0.00661594442606682 0 0 0.00285616360105107 0 0.0113534762925223 0 0
"пускай" 0.00330797221303341 0.00409223906860639 0 0 0.00853205921249093 0.00141918453656529 0.0117544725768155 0
"пятнадцать" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.00571232720210214 0.00853205921249093 0.00567673814626116 0 0
"работа" 0 0 0.00483886576986354 0.00856849080315321 0 0.00425755360969587 0.00940357806145238 0
"различных" 0.00330797221303341 0 0 0.0114246544042043 0.0170641184249819 0.00283836907313058 0 0
"расположение" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.00285616360105107 0.00426602960624547 0.00709592268282645 0.0023508945153631 0
"рассказывал" 0.00661594442606682 0.00204611953430319 0 0.00571232720210214 0.00853205921249093 0.00567673814626116 0 0
"рассказывали" 0.00661594442606682 0.00613835860290958 0 0 0 0.00709592268282645 0.0023508945153631 0
"рассуждал" 0.0132318888521336 0.00204611953430319 0 0.00285616360105107 0.00426602960624547 0.00141918453656529 0.00470178903072619 0.00591121357214636
"ревизор" 0 0 0 0 0 0 0.0258598396689941 0
"река" 0 0.00409223906860639 0 0.00285616360105107 0 0.00709592268282645 0.00705268354608929 0
"россии" 0 0.0122767172058192 0 0 0 0.00283836907313058 0.00705268354608929 0
"русских" 0 0.0143228367401224 0 0 0 0.00425755360969587 0.0023508945153631 0
"ряд" 0.00330797221303341 0.00204611953430319 0 0.0114246544042043 0 0.00283836907313058 0.0023508945153631 0.0118224271442927
"свободе" 0 0.00818447813721278 0 0.00571232720210214 0.00426602960624547 0.00425755360969587 0.0023508945153631 0
"слабый" 0 0 0 0 0.0127980888187364 0.0113534762925223 0 0
"следовательно" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0 0.00853205921249093 0.00709592268282645 0.0023508945153631 0
"слух" 0.00661594442606682 0.00204611953430319 0.00483886576986354 0.00856849080315321 0 0.00425755360969587 0 0.00591121357214636
"случайно" 0 0 0.00483886576986354 0.00571232720210214 0.00426602960624547 0.00283836907313058 0 0.0295560678607318
"смертью" 0.00992391663910023 0.00613835860290958 0 0 0 0.00425755360969587 0.00470178903072619 0
"смотрели" 0.00992391663910023 0.00204611953430319 0.00967773153972709 0 0.0127980888187364 0.00141918453656529 0.0023508945153631 0
"собственными" 0 0.00204611953430319 0 0.00571232720210214 0 0.00851510721939174 0.0023508945153631 0.00591121357214636
"сорока" 0.00661594442606682 0 0.00483886576986354 0.00285616360105107 0.00853205921249093 0.00425755360969587 0.0023508945153631 0.00591121357214636
"спали" 0.00661594442606682 0.00204611953430319 0.00483886576986354 0.00571232720210214 0 0.00567673814626116 0.0023508945153631 0
"спину" 0.0132318888521336 0 0.00483886576986354 0.00571232720210214 0.00853205921249093 0 0.00470178903072619 0
"становились" 0.00330797221303341 0 0.00967773153972709 0 0.00426602960624547 0.00851510721939174 0.0023508945153631 0
"старается" 0 0 0 0.00285616360105107 0.0170641184249819 0.00141918453656529 0.00470178903072619 0.0177336407164391
"старушка" 0.0132318888521336 0 0 0 0 0 0.0164562616075417 0
"сторонам" 0.00330797221303341 0.00409223906860639 0.00483886576986354 0.00285616360105107 0.00426602960624547 0.00283836907313058 0.00705268354608929 0
"стул" 0.00992391663910023 0 0.00483886576986354 0.0142808180052553 0 0 0.00470178903072619 0
"судя" 0.0132318888521336 0 0.0145165973095906 0 0 0.00567673814626116 0 0
"супругу" 0 0.00409223906860639 0 0 0 0.0113534762925223 0.0023508945153631 0
"счастию" 0.00330797221303341 0.00613835860290958 0 0.00285616360105107 0 0.00425755360969587 0 0.0177336407164391
"счастья" 0 0 0.00967773153972709 0.00285616360105107 0.0127980888187364 0.00141918453656529 0.00705268354608929 0.00591121357214636
"счел" 0.00330797221303341 0.00818447813721278 0.00483886576986354 0.00285616360105107 0 0.00567673814626116 0 0
"танцует" 0 0 0 0 0 0 0 0.06502334929361
"твердость" 0.00330797221303341 0.00204611953430319 0 0 0.00426602960624547 0.00993429175595703 0.0023508945153631 0
"твоим" 0 0.00818447813721278 0.00483886576986354 0 0 0.00425755360969587 0.00705268354608929 0
"твоих" 0.00330797221303341 0.00818447813721278 0 0 0.00426602960624547 0.00425755360969587 0.00470178903072619 0
"толку" 0 0.010230597671516 0.00967773153972709 0.00571232720210214 0 0 0.00470178903072619 0
"тяжелое" 0.00661594442606682 0.00204611953430319 0.00483886576986354 0 0.0213301480312273 0 0.00470178903072619 0
"убежден" 0.00992391663910023 0.00409223906860639 0.00483886576986354 0 0.0213301480312273 0 0 0
"увидал" 0.00661594442606682 0 0.00967773153972709 0 0.0170641184249819 0 0.00705268354608929 0
"уезде" 0 0.00204611953430319 0 0 0 0.00425755360969587 0.0164562616075417 0
"уехала" 0.00661594442606682 0.00204611953430319 0.00967773153972709 0 0 0.00567673814626116 0.0023508945153631 0.00591121357214636
"уйти" 0.00330797221303341 0.00409223906860639 0.0145165973095906 0.00285616360105107 0 0.00283836907313058 0 0.0118224271442927
"улицы" 0.00330797221303341 0 0 0.00856849080315321 0 0.00141918453656529 0.0141053670921786 0
"улыбки" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.00571232720210214 0.00853205921249093 0.00141918453656529 0 0.0177336407164391
"умирающего" 0 0.00613835860290958 0 0 0 0.0113534762925223 0 0
"уроки" 0.00330797221303341 0 0 0.0114246544042043 0.0213301480312273 0 0.0023508945153631 0
"устах" 0.00330797221303341 0.00409223906860639 0 0.0114246544042043 0 0 0 0.0236448542885854
"уфы" 0 0 0 0 0 0.0156110299022182 0 0
"участия" 0.00330797221303341 0.00204611953430319 0 0.00285616360105107 0.0127980888187364 0.00425755360969587 0.0023508945153631 0.00591121357214636
"французском" 0 0.010230597671516 0.00967773153972709 0.00285616360105107 0 0.00283836907313058 0 0.00591121357214636
"хорош" 0.00330797221303341 0.00613835860290958 0 0 0.00426602960624547 0.00425755360969587 0.00470178903072619 0.00591121357214636
"ценить" 0.0132318888521336 0 0 0.00285616360105107 0.00426602960624547 0.00709592268282645 0 0
"цыпочках" 0.0264637777042673 0 0 0.00285616360105107 0 0 0.00470178903072619 0
"частью" 0 0.00409223906860639 0 0.00285616360105107 0 0.00283836907313058 0.0141053670921786 0
"чей" 0.00330797221303341 0.00409223906860639 0.0290331946191813 0.00285616360105107 0.00426602960624547 0 0 0
"черном" 0.00992391663910023 0 0.0145165973095906 0 0.0127980888187364 0 0 0.0118224271442927
"черт" 0 0 0.00967773153972709 0.0142808180052553 0 0.00283836907313058 0 0.0118224271442927
"члены" 0 0 0 0.00571232720210214 0.00853205921249093 0.00141918453656529 0.0023508945153631 0.0295560678607318
"чтение" 0 0.00613835860290958 0 0.00285616360105107 0.00426602960624547 0.00709592268282645 0.0023508945153631 0
"чувствует" 0 0.00409223906860639 0 0.00285616360105107 0.00853205921249093 0.00567673814626116 0 0.0118224271442927
"чудо" 0.00992391663910023 0.00409223906860639 0.00967773153972709 0 0 0.00283836907313058 0 0.0118224271442927
"юношей" 0 0.0163689562744256 0 0.00571232720210214 0 0 0 0.00591121357214636
"явиться" 0 0.00613835860290958 0.00483886576986354 0.0114246544042043 0 0 0.00470178903072619 0.00591121357214636
"une" 0.00330797221303341 0.0184150758087287 0.00483886576986354 0 0 0 0 0
"авенариус" 0 0 0 0 0 0.0141918453656529 0 0
"аксинья" 0 0 0 0 0 0.0141918453656529 0 0
"алакаевой" 0 0 0 0 0 0.0141918453656529 0 0
"александре" 0 0 0 0.00571232720210214 0 0.0113534762925223 0 0
"александрины" 0 0 0 0.0285616360105107 0 0 0 0
"алексеем" 0 0 0 0 0 0.0127726608290876 0.0023508945153631 0
"беду" 0.00330797221303341 0.00818447813721278 0 0 0 0.00425755360969587 0.00470178903072619 0
"белом" 0.00330797221303341 0.00409223906860639 0.00967773153972709 0.0114246544042043 0.00426602960624547 0 0 0
"берегов" 0 0 0 0 0 0.00993429175595703 0.0023508945153631 0.0118224271442927
"беру" 0.00992391663910023 0.00818447813721278 0 0 0 0.00425755360969587 0 0
"блестящие" 0.00661594442606682 0 0.00967773153972709 0.00285616360105107 0 0.00283836907313058 0.00470178903072619 0.00591121357214636
"богат" 0 0.00204611953430319 0.0145165973095906 0 0 0.00283836907313058 0.00940357806145238 0
"богатый" 0 0 0.00483886576986354 0 0 0.00425755360969587 0.00940357806145238 0.0118224271442927
"болезнь" 0.00330797221303341 0.00409223906860639 0 0 0 0.00993429175595703 0 0
"боль" 0.00661594442606682 0 0 0.00856849080315321 0.0127980888187364 0 0 0.0118224271442927
"бросается" 0 0 0.00483886576986354 0.00856849080315321 0.00426602960624547 0 0.00940357806145238 0.00591121357214636
"важное" 0.00330797221303341 0.010230597671516 0 0.00571232720210214 0.00426602960624547 0 0 0.00591121357214636
"вашему" 0 0.00818447813721278 0 0.00571232720210214 0.00426602960624547 0.00141918453656529 0 0.0118224271442927
"веришь" 0 0.00204611953430319 0.00483886576986354 0.0171369816063064 0.00426602960624547 0.00141918453656529 0 0
"веселости" 0.00330797221303341 0.0163689562744256 0 0 0 0.00141918453656529 0 0
"вида" 0.00330797221303341 0.00613835860290958 0 0.0114246544042043 0 0 0.00470178903072619 0
"видны" 0.00661594442606682 0.00409223906860639 0.00483886576986354 0 0 0 0.0117544725768155 0
"вкус" 0.00330797221303341 0.00204611953430319 0.00483886576986354 0.00285616360105107 0 0.00567673814626116 0.00470178903072619 0
"вкусе" 0 0.0204611953430319 0 0 0 0 0 0
"влюбился" 0 0.00204611953430319 0 0 0.00853205921249093 0.00709592268282645 0.0023508945153631 0.00591121357214636
"воде" 0 0.00409223906860639 0 0 0.00426602960624547 0.00567673814626116 0.00705268354608929 0
"волнение" 0 0.00818447813721278 0 0.00285616360105107 0.00853205921249093 0.00425755360969587 0 0
"вольная" 0.00330797221303341 0 0.0338720603890448 0 0 0.00141918453656529 0.0023508945153631 0
"воображал" 0.0165398610651671 0.00204611953430319 0 0 0.0127980888187364 0 0.0023508945153631 0
"воображения" 0.0132318888521336 0 0 0.00571232720210214 0.00426602960624547 0.00283836907313058 0 0.00591121357214636
"вопроса" 0 0.00613835860290958 0 0 0.0127980888187364 0.00425755360969587 0 0.00591121357214636
"восторгом" 0 0.00818447813721278 0 0.00571232720210214 0 0.00283836907313058 0.0023508945153631 0.00591121357214636
"впечатления" 0.00330797221303341 0.00613835860290958 0.00483886576986354 0 0 0.00283836907313058 0.00705268354608929 0
"вскрикнул" 0.00661594442606682 0.00409223906860639 0.0241943288493177 0 0 0.00141918453656529 0 0
"встретить" 0 0.010230597671516 0.00483886576986354 0 0 0 0.00470178903072619 0.0118224271442927
"всякая" 0 0.00818447813721278 0 0 0 0.00567673814626116 0.0023508945153631 0.00591121357214636
"всяком" 0.00330797221303341 0.00409223906860639 0 0.00285616360105107 0 0.00141918453656529 0.00705268354608929 0.0118224271442927
"всякому" 0 0.0122767172058192 0 0 0.00426602960624547 0.00283836907313058 0.0023508945153631 0
